review_id,restaurant_id,date,rating,review_text,monthly_sales,complaints_count,avg_rating,staff_turnover,risk_label
2444,152,12/12/2024,2,Provide contain series voice game wrong seem some five hot over back number.,438360,44,3.28,0,0
2445,66,3/27/2025,4,Once physical be growth man new indeed writer look administration we television others him.,1859251,46,4.45,2,0
2446,138,8/2/2025,4,Up thank bit method discuss child suggest ahead she toward.,1429886,4,3.81,14,0
2447,27,5/31/2025,4,Movement cold little ability as benefit many feel time after style listen send stand.,228705,41,3.41,16,0
2448,93,11/25/2024,4,When nation serious your trip approach.,1075913,21,2.87,6,0
2449,80,8/1/2025,3,Herself water sort describe herself president hour lawyer stuff with ready speech concern society sense perform wind.,813137,9,2.82,19,0
2450,63,5/9/2025,1,Behind discussion ready citizen arrive bar heavy impact enter hair.,1205868,39,4.39,1,0
2451,30,4/9/2025,2,Truth on easy sound show personal economy according whom fine even drop by.,1818523,42,4.83,9,0
2452,146,7/15/2025,5,Let read news computer close score.,764008,7,4.71,18,0
2453,117,10/26/2024,3,Third major middle factor old gas him reduce you play director less quite manager citizen appear each choose rate.,294472,13,3.18,2,0
2454,25,4/19/2025,1,Force thus free fear movement bring speak mean design American.,787052,38,3.99,2,0
2455,199,11/3/2024,4,Democratic large medical body life range fight plant foreign mean manage write organization.,776920,0,3.82,0,0
2456,190,7/1/2025,4,Meeting eat each level finally value level before town second win heavy likely us base.,1563403,27,3.41,13,0
2457,69,11/16/2024,1,Under process experience air site personal court under write life short.,1829402,32,2.97,6,1
2458,65,3/28/2025,5,Purpose hospital local until difference election enjoy surface three as.,260106,48,2.67,13,1
2459,8,10/6/2024,5,Year movie meet somebody project through attorney claim include dog factor employee statement game.,780896,17,3.78,16,0
2460,126,12/22/2024,2,Eat economy total decision similar cell unit discussion well.,748776,43,3.47,14,0
2461,33,1/24/2025,3,Science generation someone city stay should age start contain say act statement always.,1666165,22,4.6,12,0
2462,175,9/12/2024,3,Pattern throw clearly bit government soldier voice.,1726954,47,2.51,16,1
2463,92,2/1/2025,1,Voice without language maintain right set reach treatment million moment man.,1070463,26,3.26,8,0
2464,17,2/22/2025,4,Bag field we employee way human with successful wish that.,1517531,31,4.49,19,0
2465,159,3/5/2025,5,Campaign she professional rich not difficult deal return plant pressure commercial purpose amount sell process action heavy.,440148,18,3.06,2,0
2466,109,1/24/2025,1,Like issue Democrat difference subject much step international single middle important financial level total pull fly follow production office TV.,1361566,2,3.32,0,0
2467,200,7/7/2025,4,Water mother image to group hard mission impact.,1725174,11,4.82,0,0
2468,32,9/3/2024,4,Animal ask employee project nature final summer bill.,403280,19,3.14,6,0
2469,138,8/9/2025,3,Wind within detail page rock job election able pass gun yourself everybody talk.,1429886,4,3.81,14,0
2470,57,3/5/2025,3,Else chair PM place strong course care than off group fall chance wide check him.,578225,19,3.28,1,0
2471,57,2/16/2025,5,Article group worry fly important store brother new though card social fly its form spend sense.,578225,19,3.28,1,0
2472,134,8/16/2025,5,Me study sea today political even available discuss defense hold who bank.,328853,16,4.84,8,0
2473,1,8/17/2025,4,War interview smile charge already floor culture indicate American light step from conference management board poor.,1537889,39,2.51,6,1
2474,94,12/10/2024,5,Matter among firm be alone standard near check enough data box director I thank maintain grow style attack town develop nature.,1026668,22,4.39,16,0
2475,113,11/22/2024,3,Teach listen cell will space difficult sign Democrat with history laugh continue agree.,540651,8,3.27,7,0
2476,99,1/26/2025,2,Blood so election front let success put raise parent technology world eye south bad middle.,1136665,33,3.43,0,0
2477,30,11/16/2024,1,Apply myself beyond series Republican stage fear fire brother network song.,1818523,42,4.83,9,0
2478,5,10/3/2024,1,Camera throughout arrive surface strategy south last feel question during develop your notice lead sing believe every real improve middle.,1082450,42,3.08,14,1
2479,36,1/24/2025,4,Generation claim both memory war the figure ten close owner mention affect sing analysis population.,1372543,8,4.69,3,0
2480,134,7/13/2025,4,Court real ready vote have detail answer court tend result night year red consider will however suffer statement.,328853,16,4.84,8,0
2481,82,9/9/2024,3,About group central skin picture decision human amount beautiful several reach herself his station recognize board its new.,1763597,45,2.51,14,1
2482,120,2/23/2025,2,Account executive identify good want also message friend camera enter particularly occur.,1223844,1,4.07,10,0
2483,23,10/20/2024,4,Bank specific class including daughter officer push letter information reveal college Mrs.,1419520,3,3.19,18,0
2484,147,12/6/2024,1,Movie make rate must night some prepare kid send nice cold stand remember address wrong never join.,1477398,46,3.26,5,0
2485,176,5/25/2025,4,Perform easy deal main owner speak traditional power stand mind future spring oil wrong meeting business police history seat research once under.,1230786,35,2.72,4,1
2486,17,8/25/2025,3,Produce trial not reveal will.,1517531,31,4.49,19,0
2487,72,8/31/2024,2,Forget southern give treat build special onto age ready hit federal behind.,1667220,21,2.68,0,0
2488,88,9/2/2024,2,Run man list green mean investment cover expect star.,571110,18,4.21,12,0
2489,1,2/25/2025,2,Leave around listen real attack tell laugh ball attorney get color seven.,1537889,39,2.51,6,1
2490,10,10/13/2024,2,Along by home analysis guy once probably full who over chance grow.,1676990,17,3.95,14,0
2491,160,6/18/2025,4,Nor night vote western couple western necessary study ask development.,1766358,27,2.66,7,1
2492,93,9/27/2024,2,Hit age blood item water with interesting nothing benefit learn six medical reflect where.,1075913,21,2.87,6,0
2493,169,10/1/2024,1,Best still without woman buy smile catch right day treat north most center something something as.,627871,40,4.56,5,0
2494,45,12/4/2024,4,Believe phone friend I actually message away firm business like save goal decision.,1028492,10,2.73,12,0
2495,6,6/27/2025,4,Fear instead prepare describe so to nor event standard foot radio writer late hair person easy I push improve.,1418830,4,4.71,12,0
2496,172,12/16/2024,5,Another authority common spend happen exactly my science they nor compare successful six key despite garden also check family claim defense career.,719139,16,2.52,6,0
2497,23,11/4/2024,1,Left collection check chance business item find attack discussion lawyer kind seven meeting anything own owner real energy sign small sister.,1419520,3,3.19,18,0
2498,131,11/11/2024,2,Cover college offer white single challenge write suddenly will.,282348,44,2.61,6,1
2499,66,3/14/2025,4,Doctor school beautiful price study himself power improve both kid throughout author treat claim somebody run a heavy.,1859251,46,4.45,2,0
2500,157,10/12/2024,2,Degree nature assume detail mean five deal alone very memory view property style chair degree into.,1269162,32,2.6,14,1
2501,74,1/17/2025,2,Partner forward field nor add performance rock practice next need official strong.,1469477,28,4.64,17,0
2502,177,7/20/2025,4,Take describe expect consumer indeed check example realize soldier yet far role however like law.,319081,27,3.51,9,0
2503,129,3/10/2025,4,Theory player move everybody issue create plant.,1516589,3,3.85,6,0
2504,161,11/23/2024,1,Kitchen sure service business option be specific sign community technology any challenge.,832012,8,3.02,3,0
2505,94,1/14/2025,4,Bad majority suddenly sister hand audience race recently.,1026668,22,4.39,16,0
2506,189,3/18/2025,2,Else sea method like professional him stage look no focus official worker.,313052,43,3.01,13,1
2507,120,11/14/2024,5,Reality perform TV surface matter natural campaign case good either pass give direction media.,1223844,1,4.07,10,0
2508,12,10/20/2024,3,Good we everything force something plant.,1641079,4,4.23,13,0
2509,82,2/1/2025,2,Eye message scene administration current few management remain ever reflect able situation front you worker main day be five forget company.,1763597,45,2.51,14,1
2510,173,12/9/2024,3,Computer himself century realize your country federal himself fight full have guess itself suffer night west drop skill end.,667189,19,3.46,19,0
2511,171,12/16/2024,3,Foreign early thus large choose anyone someone research energy policy yourself.,616998,37,2.73,8,1
2512,50,11/19/2024,2,Similar kitchen probably effort call guess great occur sing last either.,1588360,5,4.5,10,0
2513,127,3/19/2025,4,Team myself material area open still yet happen according personal side need cold other right rate family after assume rate result still through.,542323,36,3.09,0,1
2514,126,12/7/2024,3,Capital feel fast though to when eye production western establish human more cost home.,748776,43,3.47,14,0
2515,44,8/21/2025,1,Father general business rich themselves respond speak anyone art usually bar for.,1391002,41,3.58,4,0
2516,80,6/10/2025,3,Game education buy it drive response way.,813137,9,2.82,19,0
2517,52,12/16/2024,5,Job how old issue too administration himself general eat none.,1322727,12,3.95,11,0
2518,125,1/8/2025,5,Point station leg consider respond myself box concern religious bank quickly agreement off environmental fine current discuss message.,823836,32,3.49,10,0
2519,63,8/8/2025,3,Name speech major else see store far prove of behavior campaign.,1205868,39,4.39,1,0
2520,45,8/30/2024,4,From each as me partner garden raise play early.,1028492,10,2.73,12,0
2521,101,5/11/2025,3,Just short enter work traditional door west her think pick reveal leg develop discuss candidate reality often many manager pattern civil or.,390029,41,3.8,16,0
2522,66,3/24/2025,3,Ten out consumer stay attorney walk continue usually respond central data pass whole.,1859251,46,4.45,2,0
2523,27,3/18/2025,2,Simple time understand partner charge effect standard fire leader system firm trial its road heart deep.,228705,41,3.41,16,0
2524,117,1/23/2025,3,Half visit leg offer some surface accept it civil check marriage.,294472,13,3.18,2,0
